,Unnamed: 0,Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,address,country_code
4840,5080,312970,New Royal Blue Dhaba,1,New Delhi,"Lane 9, Old Rangpuri Road, Mahipalpur Extension, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.12312320000002,28.5435989,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,"131a, Street Number 9, near Big Apple, Block E, Mahipalpur Village, Mahipalpur, New Delhi, Delhi 110037, India",IND
4841,5081,305190,New Sharma Chicken Corner,1,New Delhi,"814, Mahipalpur Mata Chowk, Vasant Kunj Road, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1295415,28.54151210000001,"North Indian, Biryani",150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,"Mata Chowk, Mahipalpur Village, Mahipalpur, New Delhi, Delhi 110037, India",IND
4842,5082,303149,Pakwan,1,New Delhi,"Shalimar Hotel, A-160, Road 4, Mahipalpur Extension, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.12881389,28.54953611,"North Indian, Chinese, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,1,"586, Block RZ, Mahipalpur Village, Mahipalpur, New Delhi, Delhi 110037, India",IND
4843,5083,18168164,Pizza Corner,1,New Delhi,"K-98, Rangpuri, Mahipalpur Road, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.12393229999998,28.5432284,"Pizza, Fast Food",250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,"113, Street Number 6, Mahipalpur Extention, Labour Chawk, Mahipalpur, New Delhi, Delhi 110037, India",IND
4844,5084,18489540,Pokhreli Kitchen,1,New Delhi,"184, Ground Floor, Road 1, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.12644940000001,28.5469651,"South Indian, Nepalese",450,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,"A-276, Rd Number 1, Block B, Mahipalpur Village, Mahipalpur, New Delhi, Delhi 110037, India",IND
4845,5085,18268344,Rasoi,1,New Delhi,"A-160, Hotel Shalimaar, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.12851690000002,28.5495832,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,1,"Road no 4, Street Number 7, Block B, Mahipalpur Village, Mahipalpur, New Delhi, Delhi 110037, India",IND
4846,5086,309219,Satya Dhaba,1,New Delhi,"L 321/13, N.H. 8, Near Saptagiri Hotel, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1229265,28.545437,North Indian,450,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,"L-322, NH 48, Block R, Mahipalpur Village, Mahipalpur, New Delhi, Delhi 110037, India",IND
4847,5087,9129,Sha-O-Lin Chinese Fast Food,1,New Delhi,"3, A 104, Road 4, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.12950570000002,28.5494988,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,"Arya Bhawan, Street Number 7, Block RZ, Mahipalpur Village, Mahipalpur, New Delhi, Delhi 110037, India",IND
4848,5088,18358657,Shahi Chicken Corner,1,New Delhi,"L-25, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.12384240000002,28.5461773,Mughlai,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,"L-22/380, NH 48, L block, Mahipalpur Village, Mahipalpur, New Delhi, Delhi 110076, India",IND
4849,5089,312972,Shama Muradabadi,1,New Delhi,"A-116, Road 4, Near IPH, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1283371,28.5440095,"North Indian, Biryani",250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,"27, Rao Harnath Marg, K-Block, Milakpur Kohi Rangpuri, Mehrauli, New Delhi, Delhi 110037, India",IND
4850,5090,18415377,Sunil Punjabi Dhaba,1,New Delhi,"Main Vasant Kunj Road, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.12970609999998,28.5413686,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,"847/2/3, Mahipalpur Extension, Mahipalpur, New Delhi, Delhi 110037, India",IND
4851,5091,18489534,Sunita Dhaba,1,New Delhi,"National Highway 8, Near Shanti Place Hotel, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.12792270000001,28.549416,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,"A-67, Delhi - Jaipur Expy, Block B, Mahipalpur Village, Mahipalpur, New Delhi, Delhi 110037, India",IND
4852,5092,18313112,Taste of India,1,New Delhi,"A-53,   NH-8, Near IGI Airport, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1293709,28.5505165,"North Indian, Mughlai, Chinese",1000,Indian Rupees(Rs.),Yes,No,No,No,3,0.0,White,Not rated,0,"A-53, Mahipalpur Extn. , National Highway -8 (Near AIRPORT), Block RZ, Mahipalpur Village, Mahipalpur, New Delhi, Delhi 110037, India",IND
4853,5093,18416842,U.P. Al-Flah Restaurant,1,New Delhi,"L-1, Street 1, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1252807,28.5457776,Biryani,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,"19, Front Row, L block, Mahipalpur Extension, Mahipalpur, New Delhi, Delhi 110037, India",IND
4854,5094,7362,Vaishno Da Dhaba,1,New Delhi,"Badam Singh Market, NH 8, Rangpuri, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1230334,28.545113800000006,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,"L-701/1, NH 48, Block R, Mahipalpur Village, Mahipalpur, New Delhi, Delhi 110076, India",IND
4855,5095,305189,Yadav Sweets,1,New Delhi,"Old Rangpuri, Near Sabzi Mandi, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.126764,28.5442619,"Mithai, Street Food",150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,"K-17, K-Block, Mahipalpur Village, Mahipalpur, New Delhi, Delhi 110037, India",IND
4856,5096,3286,The Cavalry Bar - Maidens Hotel,1,New Delhi,"Maidens Hotel, 7, Shamnath Marg, Civil Lines, New Delhi","Maidens Hotel, Civil Lines","Maidens Hotel, Civil Lines, New Delhi",77.2258308,28.67367,Finger Food,2000,Indian Rupees(Rs.),Yes,No,No,No,4,2.7,Orange,Average,17,"Entry Gate, 5, Sham Nath Marg, Prema Kunj, Civil Lines, Delhi, 110054, India",IND
4857,5097,4374,The Curzon Room - Maidens Hotel,1,New Delhi,"Maidens Hotel, 7, Shamnath Marg, Civil Lines, New Delhi","Maidens Hotel, Civil Lines","Maidens Hotel, Civil Lines, New Delhi",77.2258029,28.6737511,"European, North Indian",3200,Indian Rupees(Rs.),Yes,No,No,No,4,3.4,Orange,Average,39,"Entry Gate, 5, Sham Nath Marg, Prema Kunj, Civil Lines, Delhi, 110054, India",IND
4858,5098,4373,The Garden Terrace - Maidens Hotel,1,New Delhi,"Maidens Hotel, 7, Shamnath Marg, Civil Lines, New Delhi","Maidens Hotel, Civil Lines","Maidens Hotel, Civil Lines, New Delhi",77.2256961,28.6737019,"North Indian, Continental",3000,Indian Rupees(Rs.),Yes,No,No,No,4,3.3,Orange,Average,57,"Entry Gate, 5, Sham Nath Marg, Prema Kunj, Civil Lines, Delhi, 110054, India",IND
4859,5099,18232577,Ama Rabsel House,1,New Delhi,"House 47, Majnu Ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.22825590000002,28.7030113,"Chinese, North Indian",500,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,8,"Unnamed Road, New Aruna Colony, Majnu-ka-tilla, Timarpur, Delhi, 110054, India",IND
4860,5100,18317502,Cafe Plus,1,New Delhi,"B-29, New Sakya House, New Camp, Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.22874990000003,28.702476300000004,Cafe,500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,13,"h.no.A-189 block-9, New Aruna Colony, Majnu-ka-tilla, Timarpur, Delhi, 110054, India",IND
4861,5101,18410770,Hornbill,1,New Delhi,"158, Block 7, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2283906,28.7015464,"Naga, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7,"110054, New Aruna Colony, Majnu-ka-tilla, Timarpur, Delhi, 110054, India",IND
4862,5102,18303701,Orange Cafe & Restaurant,1,New Delhi,"Block 10, House 7, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2284355,28.702491,"Tibetan, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,8,"Unnamed Road, New Aruna Colony, Majnu-ka-tilla, Timarpur, Delhi, 110054, India",IND
4863,5103,18272391,ABC Restaurant,1,New Delhi,"House 74 A, Block H, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2276272,28.7003539,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,"B/65 aruna nagar, New Aruna Colony, Majnu-ka-tilla, New Aruna Nagar, Delhi, 110054, India",IND
4864,5104,18422748,Achi Restaurant,1,New Delhi,"Ground Floor, Achi House, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2284355,28.702491,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,"Unnamed Road, New Aruna Colony, Majnu-ka-tilla, Timarpur, Delhi, 110054, India",IND
4865,5105,18424643,Asian House Restaurant,1,New Delhi,"1st floor, Asian Hotel, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2280763,28.7008446,"Tibetan, South Indian, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,"118 BLOCK NO.6 TIBETAN OLD CAMP, New Aruna Colony, Majnu-ka-tilla, New Aruna Nagar, Delhi, 110054, India",IND
4866,5107,304280,Drepung Loselling,1,New Delhi,"42, New Tibetan Colony, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2283457,28.7033781,"Tibetan, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,"House no.40, new camp Majnu-ka-tilla, New Aruna Colony, Majnu-ka-tilla, New Aruna Nagar, Delhi, 110054, India",IND
4867,5108,18272389,Dus Bab,1,New Delhi,"B-4, House 76, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2274475,28.700068100000006,Tibetan,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,"1-64, opp. Gurudwara, New Aruna Colony, Majnu-ka-tilla, New Aruna Nagar, Delhi, 110054, India",IND
4868,5109,18261164,DZI House,1,New Delhi,"188-A, Block 9, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.22825590000002,28.701847,"North Indian, Chinese, Tibetan",550,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,"16, Outer Ring Rd, New Tibetan Colony, New Aruna Colony, Majnu-ka-tilla, New Aruna Nagar, New Delhi, Delhi 110054, India",IND
4869,5110,18391757,Good Luck Cafe,1,New Delhi,"House 8A, Block 3, Tara House, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.22874990000003,28.702476300000004,Ice Cream,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,"h.no.A-189 block-9, New Aruna Colony, Majnu-ka-tilla, Timarpur, Delhi, 110054, India",IND
4870,5111,18273526,Kathmandu,1,New Delhi,"Old Camp, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.22753730000002,28.699897600000003,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,"1-64, opp. Gurudwara, New Aruna Colony, Majnu-ka-tilla, New Aruna Nagar, Delhi, 110054, India",IND
4871,5112,309101,Kullu Manali Restaurant,1,New Delhi,"170, Main Road, Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.227717,28.7014373,"Tibetan, Chinese, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,"67, New Aruna Colony, Majnu-ka-tilla, Timarpur, New Delhi, Delhi 110054, India",IND
4872,5113,18446419,Lhamo's Kitchen,1,New Delhi,"Block 10, House 7, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2284804,28.7027192,Nepalese,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,"11, New Aruna Colony, Majnu-ka-tilla, New Aruna Nagar, New Delhi, Delhi 110054, India",IND
4873,5114,18424639,Lhasa Manthang Restaurant,1,New Delhi,"House 100/B, Block 5, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2279864,28.700836100000004,"Tibetan, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,"67, New Aruna Colony, Majnu-ka-tilla, Timarpur, New Delhi, Delhi 110054, India",IND
4874,5115,18446411,Lhasa Thali House,1,New Delhi,"15-16, New Tibetan Camp, Majnu Ka Tila",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2283457,28.7028407,Nepalese,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,"11, New Aruna Colony, Majnu-ka-tilla, New Aruna Nagar, New Delhi, Delhi 110054, India",IND
4875,5116,18424646,Little Tibet,1,New Delhi,"House 16, Block 7, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2281661,28.701032300000005,"Cafe, Tibetan",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,"H.No.16-B, 2st Floor, opp. Tibetan Temple, New Aruna Colony, Majnu-ka-tilla, New Aruna Nagar, Delhi, 110054, India",IND
4876,5117,18261162,Lotus House Restaurant,1,New Delhi,"House 24/25, New Tibet Camp, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2283457,28.7031094,"Tibetan, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,1,"Unnamed Road, New Aruna Colony, Majnu-ka-tilla, Timarpur, Delhi, 110054, India",IND
4877,5118,18273530,Mahi Rasoi,1,New Delhi,"11, Old Camp House, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2275645,28.7003464,"North Indian, South Indian, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,"A 21 majnu ka tilla aruna nagar, New Aruna Colony, Majnu-ka-tilla, Timarpur, Delhi, 110054, India",IND
4878,5119,18446424,New Open Restaurant,1,New Delhi,"House 48, Old Camp, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.22749240000002,28.6998485,"Nepalese, Tibetan",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,"N-54/55, Block N, Majnu-ka-tilla, New Aruna Nagar, Delhi, 110054, India",IND
4879,5120,18272385,Rooftop Restaurant,1,New Delhi,"B-4, House 76, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.227723,28.700355600000005,Chinese,450,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,"1-64, opp. Gurudwara, New Aruna Colony, Majnu-ka-tilla, New Aruna Nagar, Delhi, 110054, India",IND
4880,5121,18424635,Somang House Restaurant,1,New Delhi,"4, Somang Complex, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2278966,28.700827500000006,"Asian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,"67, New Aruna Colony, Majnu-ka-tilla, Timarpur, New Delhi, Delhi 110054, India",IND
4881,5122,18272376,Tandoori Khazana,1,New Delhi,"2-B, Buta Singh Building, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2276272,28.70116,"North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,"67, New Aruna Colony, Majnu-ka-tilla, Timarpur, New Delhi, Delhi 110054, India",IND
4882,5123,18368943,Tsopema Restaurant,1,New Delhi,"House 24/25, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.22825590000002,28.701667800000006,"Tibetan, Chinese, North Indian",600,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,1,"Unnamed Road, New Aruna Colony, Majnu-ka-tilla, Timarpur, Delhi, 110054, India",IND
4883,5124,308286,33 Food,1,New Delhi,"J-1/13, Gupta Colony, Khirki Extension, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.216837,28.5358021,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,93,"A2, Khirki Extension, Block-J, Hauz Rani, New Delhi, Delhi 110017, India",IND
4884,5125,18261723,Burger Point,1,New Delhi,"E-6/11,12, Main Road, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2077878,28.5328102,"Burger, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,78,"E-7/1, Block E, Malviya Nagar, New Delhi, Delhi 110017, India",IND
4885,5126,18463424,Cafe Blur,1,New Delhi,"C 114, Panchsheel Vihar, Khirki Extension, Malviya Nagar, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2185591,28.5349127,"Cafe, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7,"C-116, Sarai Shahji, Block C, Jagdamba Camp Area, New Delhi, Delhi 110017, India",IND
4886,5127,650,Cafe Coffee Day,1,New Delhi,"22, New Market, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2133292,28.5379729,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,2.5,Orange,Average,52,"Shop No. 22, 3rd Floor, New Market, Block B, Shivalik Colony, Malviya Nagar, New Delhi, Delhi 110017, India",IND
4887,5128,1037,Cafe Rendezvous,1,New Delhi,"T-540, The Panchshila Rendezvous, Panchshila Park, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.21327409999998,28.5396208,"Mexican, Italian, North Indian, Continental, Asian",1550,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.3,Orange,Average,191,"T-540, Panchsheel Marg, Panchshila Park, Corner Market, Sadhna Enclave, Panchsheel Park, New Delhi, Delhi 110017, India",IND
4888,5129,6377,Cakes & Bakes,1,New Delhi,"C-77, Shivalik Road, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.210737,28.5378192,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,75,"C129, Geetanjali Marg, Block C, Shivalik Colony, Malviya Nagar, New Delhi, Delhi 110017, India",IND
4889,5130,311609,Chatorey Chacha,1,New Delhi,"E-2/16, Near Shani Mandir, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2097386,28.5340199,"Street Food, North Indian",350,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,51,"71, near Shani Dham Mandir, 2B, Block L, Malviya Nagar, New Delhi, Delhi 110017, India",IND
4890,5131,18175252,Chilli Dragon,1,New Delhi,"C-2, Ground Floor, Panchsheel Vihar, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.218813,28.534252,"Chinese, Thai",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,35,"c-4, Panchsheel Vihar, near khirki villege, Sarai Shahji, Panchsheel Vihar, Sheikh Sarai Village, Malviya Nagar, New Delhi, Delhi 110017, India",IND
4891,5132,309448,DCK- Dana Choga's Kitchen,1,New Delhi,"E-2/4, Main Road, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2090133,28.5338079,"North Indian, Mughlai",800,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,297,"E1/13, Gitanjali Malviya Nagar Rd, Block E, Malviya Nagar, New Delhi, Delhi 110017, India",IND
4892,5133,2863,Divya's Rimpy Restaurant,1,New Delhi,"E-1/14, Main Road, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2089013,28.5338345,"North Indian, Chinese, Mughlai",800,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,245,"Plot No. 6/75 Ground Floor, near Batra Medicos, Block E, Malviya Nagar, New Delhi, Delhi 110017, India",IND
4893,5134,5135,Express Dhaba,1,New Delhi,"489/55-1, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2127552,28.5403273,"North Indian, Chinese, Mughlai",650,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,68,"47/1, Maharishi Dayanand Marg, Block A, Corner Market, Shivalik Colony, Malviya Nagar, New Delhi, Delhi 110017, India",IND
4894,5135,300828,Go Foodie,1,New Delhi,"L-82, Shop 2, Ground Floor, Near Gol Chakkar, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.20762990000001,28.5314946,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,105,"A-234, Gitanjali Malviya Nagar Rd, Block A, Shivalik Colony, Malviya Nagar, New Delhi, Delhi 110017, India",IND
4895,5136,18238307,Health Pan,1,New Delhi,"210-B, Near Syndicate Bank, Savitri Nagar, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.22021409999998,28.5403,Healthy Food,200,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,45,"73/172, Savitri Nagar Rd, Savitri Nagar, Savitri Nagar Village, Sheikh Sarai, New Delhi, Delhi 110017, India",IND
4896,5137,1040,Karim's,1,New Delhi,"40-B, Corner Market, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2146666,28.5383428,"Mughlai, North Indian",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.0,Orange,Average,183,"34B, Maharishi Dayanand Marg Malviya Nagar, Corner Market, Sadhna Enclave, Panchsheel Park, New Delhi, Delhi 110017, India",IND
4897,5138,18285199,Karuna,1,New Delhi,"JB-9B, Shop 5, Gupta Colony, Khiki Extension, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2169997,28.5340999,South Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,15,"JF-10, Shop No - 2, Khirki Extn, Malviya Nagar, JF Block, Khirki Extension, Malviya Nagar, New Delhi, Delhi 110017, India",IND
4898,5139,303423,Kathi,1,New Delhi,"Shop 1, 179-D, Opposite Select City Walk Mall, Khirki Village, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2189683,28.5309799,"North Indian, Fast Food, Chinese",400,Indian Rupees(Rs.),No,Yes,No,No,1,2.8,Orange,Average,75,"179, Khirki Extension, Malviya Nagar, New Delhi, Delhi 110017, India",IND
4899,5140,18354972,King Chilly Kitchen,1,New Delhi,"M-67-A, Malviya Nagar, New Delhi Tikona Park",Malviya Nagar,"Malviya Nagar, New Delhi",77.2167814,28.5357192,"Chinese, Tibetan",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average,17,"J 1/13, Opposite Tikona Park, Khirki Extension, Malviya Nagar, Khirki Extension, Panchsheel Extension, Malviya Nagar, New Delhi, Delhi 110017, India",IND
4900,5141,18332076,Kolhapuri Veg Non-Veg Foods,1,New Delhi,"JD-26, Khidki Extension, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2169065,28.5337938,Maharashtrian,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,20,"21, Gupta Colony, Khirki Extension, Malviya Nagar, New Delhi, Delhi 110017, India",IND
4901,5142,1406,Mehfil Dhaba,1,New Delhi,"2, Main Market, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2129078,28.536910700000004,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,214,"Shop No - 3,G/F Rear Side, Old Market, Shivalik Colony, Malviya Nagar, New Delhi, Delhi 110017, India",IND
4902,5143,308444,Moti Mahal Delux - Legendary Culinary,1,New Delhi,"489/55/2, Corner Market, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.21265859999998,28.5405605,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,146,"489/55/4, Ground Floor, Corner Market, opposite Rendezvous, Shivalik Colony, Malviya Nagar, New Delhi, Delhi 110017, India",IND
